product_code,product_name,category_0,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,brand_name,maker,origin,price_1,price_2,price_3,evaluation_score,comment_count
1111291271,[블랙야크(BLACKYAK)]C아이스버그자켓 고어텍스 헤비구스다운 야상스타일 거위털 파카,홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,블랙야크(BLACKYAK),(주)블랙야크,베트남,"250,000","211,440","200,870",,29
1103158738,"[헨켈][MD추천]*퍼실 밀리언파워 파워젤/라벤더 2.7Lx6개(일반용,드럼용)_브레프 파워액티브(파인) 2입 증정",홈,생활용품/홈데코/리빙,세제/세탁/건조용품,친환경전문관,세탁세제/섬유유연제,드럼세탁세제,,,,,헨켈,(주)에버코스,한국,"74,800",,"71,060",,317
1099016343,[밀레(MILLET)][버프증정]마리아 다운 코트(MDJWD800),홈,롯데백화점,아웃도어/골프/레저,여성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,밀레(MILLET),(주)밀레,베트남,"150,000",,"142,500",,12
1104126336,[케이투(K2)]★양말증정!!★여성용 알파인 사파리 다운 자켓 KWW15594 (3349),홈,롯데백화점,아웃도어/골프/레저,여성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,케이투(K2),K2코리아,베트남,"299,000","297,500","282,620",,54
1066556953,[나이키(NIKE)]우먼스 에어 맥스 1 울트라 모이어  704995-001,홈,롯데백화점,스포츠패션/슈즈,스포츠슈즈,운동화,여성용,,,,,나이키(NIKE),Nike inc.,중국,"159,000",,"151,050",,57
1084626170,[뮬렉스 ]뮬렉스 파니니 그릴,홈,LOTTE OneTV,가전,주방가전,,,,,,,뮬렉스,"huayu electrical appliance group co.,ltd",중국,"59,800",,"56,810",,11
1133635422,[동원F&B]동원 실속 선물세트,홈,롯데아이몰,브랜드선물세트,동원,,,,,,,,,,,"10,900",,,413
1127502628,[나이키(NIKE)]클래식 코르테즈 프리미엄  807480-164,홈,롯데백화점,스포츠패션/슈즈,스포츠슈즈,운동화,남성용,,,,,나이키(NIKE),Nike inc.,인도네시아,"119,000","101,150","96,090",,7
1106951548,[디스커버리]15FW 디스커버리 여성 다운자켓 DWDJ82561,홈,롯데백화점,아웃도어/골프/레저,여성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,디스커버리,(주)F&F;,베트남,"320,000","318,400","302,480",,22
1127470167,[HTML/펠틱스外]인기 백팩브랜드 56종택1,홈,롯데백화점,패션잡화,여성가방,쇼퍼백,,,,,,,,,"15,000","14,250",,,60
12496058,[신일]퍼펙트 세척 신일 가습기_moo moo(SUH-KD35),홈,TV쇼핑,가전,,,,,,,,신일,신일산업,한국,"89,000","88,000","83,600",,474
1092784817,[아이리버(IRIVER)][MD추천] 아이리버 키봇2  유아용 학습로봇/130개컨텐츠/빔프로젝터/Wi-Fi/리모트컨트롤/스마트패드/,홈,U아동관,유아동도서/완구,교구/블록/칠판,한글/영어,한글/영어,,,,,아이리버(IRIVER),아이리버,한국,"159,000",,"151,050",,40
12413930,[카시바디]카시바디 실버폭스 양가죽 베스트,홈,TV쇼핑,여성의류,,,,,,,,카시바디,가경엘엔에프,한국,"238,000","218,000","207,100",,1343
1119666367,[헤지스레이디(HAZZYS LADIES)]롱 후드 슬림구스(FUR2)점퍼 HSU05D010,홈,롯데백화점,여성정장/모피,점퍼,패딩/다운점퍼,,,,,,헤지스레이디(HAZZYS LADIES),(주)LF패션,중국,"719,200","641,450","609,380",,10
1117212706,[지세븐커피]G7커피 블랙커피 15팩,홈,가공식품,생수/음료/커피,커피,믹스커피,,,,,,지세븐커피,Trung Nguten Instant Coffee Corp.,베트남,"1,260",,"1,200",99,111
1125991559,파비타 스텐곰솥 + 셰프라인 모던하임 다이아몬드 후라이팬 3종세트 사은품 증정! 쿠쿠밥솥 3종 택1,홈,생활/계절/주방가전,쿠쿠,IH압력밥솥,,,,,,,,,,"468,000","400,070",,,80
12502728,[쿠쿠][사은품] 키친아트 아티스트 프리미엄 냄비 2종세트 + 그레이스가든 홈세트 12P,홈,,,,,,,,,,쿠쿠,기타,중국,,,,,0
1114032904,"[아디다스키즈(아동)]*[유아] 파이어버드 유아 트레이닝세트 4종 택1-S14331,S14332,F51161,S14365",홈,U아동관,롯데백화점 아동의류/잡화,아동의류/남아/3~9세,트레이닝복/상하복세트,,,,,,아디다스키즈(아동),adidasAG,태국,"47,000",,"44,650",,20
1109132603,[오모떼]오모떼 심리스 나시/팬츠SET 1종/택1,홈,언더웨어,여성언더웨어,브라팬티세트,체형보정세트,,,,,,오모떼,RUNFENG TRADE CO.LTD,중국OEM,500,,470,,178
1129170499,[파르키오니]230년 역사를 가진 파르키오니 오일선물세트,홈,가공식품,오일/소스/양념류,오일류,오일혼합세트,,,,,,,,,,"13,900",,,56
1103155658,[금강제화(남성화)]*레노마 남성 스니커즈 MEX1562FG67,홈,패션슈즈,백화점 브랜드,디자이너슈즈몰,금강제화(Kumkang),골프/등산화,,,,,금강제화(남성화),금강제화,중국,"59,000",,"56,050",,49
1099448703,[케이투(K2)][K2] KISS 마조람 다운자켓 (KXW14J01) (3338),홈,롯데백화점,아웃도어/골프/레저,아동용등산복,상의,,,,,,케이투(K2),K2코리아,중국,"168,000","142,800","135,660",,29
1048566961,"[횡성축협]횡성한우 알뜰세트 5호(냉장/찜갈비불고기,국거리/총2kg/1등급이상)",홈,신선식품,축산물,한우,혼합세트,,,,,,횡성축협,횡성축산업협동조합,한국,"150,000",,"142,500",100,4
10072618,[대하한과][대하한과 선물세트] 대하 2호 (2단구성),홈,가공식품,빵/떡/과자/간식류,한과/화과자,기타한과,,,,,,대하한과,대하식품,한국,"22,000",,"20,900",95,181
1109755753,[케이투(K2)][K2] 여성 구스 다운 자켓 엘리스(ALICE) Red KWW15566R2,홈,등산/캠핑/자동차,등산복/등산화/배낭,여성등산의류,자켓/점퍼,,,,,,케이투(K2),K2코리아,미얀마,"270,000","268,650","245,000",,4
1130768485,[R.ROBOT][이월상품] (블랙)ST시보리데님바지(15119-410-07),홈,U아동관,롯데백화점 아동의류/잡화,아동의류/여아/3~9세,바지,데님,긴바지,,,,R.ROBOT,(주)서양네트웍스,중국,"46,000","39,100","37,140",,10
1117833375,판매불가 상품,,,,,,,,,,,,,,,,,,
1130945516,"[게스(GUESS)]남녀커플 다크그레이 스키니 2종택일 (MF0D9150,YF0D9158)",홈,롯데백화점,진/유니섹스,데님,스키니진,,,,,,게스(GUESS),게스홀딩스코리아,한국,"49,000",,"46,550",,10
1115443874,[에스콰이아(ESQUIRE)]남/여 정장화&부츠 제안!,홈,롯데백화점,패션슈즈/악세서리,여성화,부츠/앵클부츠/부티,부티,굽높이/4~7㎝,,,,,,,"49,000","44,100",,,10
1121430431,[농협안심한우]산골 1등급 농협안심한우 냉동갈비세트4구(한우갈비800g*4 /총3.2kg),홈,신선식품,농산브랜드,농협,농협 축산물,,,,,,농협안심한우,농업회사법인주식회사산골에프에스,한국,"179,000",,"170,050",97,35
1000401382,[닥터자르트(DR. JART+)]★업그레이드★ 실버라벨 비비크림 50ml_강력한 커버 BB(미백/자외선차단 기능성),홈,국내화장품,메이크업,비비크림,비비크림 기획세트,,,,,,닥터자르트(DR. JART+),코스메카/해브앤비,한국,"29,000",,"27,550",,1062
1114332573,[바나바나]인기 백팩&쇼퍼 최대 59%SALE!,홈,패션잡화,핸드백/가방,백팩,,,,,,,,,,,"39,000",,,385
1129611263,[에고이스트]밑단자수플레어니트원피스 (EF4KO061),홈,롯데백화점,영캐주얼,원피스,니트원피스,,,,,,에고이스트,(주)준크리에이션,한국,"119,000","107,100","101,740",,6
1093302811,[아토팜(ATOPALM)]아토팜 리얼베리어 에센스 미스트 80ml,홈,국내화장품,스킨케어,스킨,스킨미스트,,,,,,아토팜(ATOPALM),네오팜,한국,"14,300",,"13,580",,51
1101585613,[뱅뱅]여성슬림스판기모청바지(GQV983),홈,롯데백화점,진/유니섹스,데님,스트레이트진,,,,,,뱅뱅,주)뱅뱅어패럴,중국,"20,000",,"19,000",,61
9296069,[에르고베이비]★필수악세사리★코튼신생아패드,홈,U아동관,발육용품/가구/매트,카시트/용품,전체보기,,,,,,에르고베이비,ergobaby,베트남,"39,000","31,200","28,450",,1024
1112520825,[노스페이스(THE NORTH FACE)]NVC3NG80   W‘S VX MCMURDO COAT   브이엑스 맥머도 코트,홈,롯데백화점,아웃도어/골프/레저,여성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,노스페이스(THE NORTH FACE),㈜영원아웃도어,베트남,"270,000","241,780","229,690",,32
1059208484,[라보라]라보라 브라팬티 2종세트/45스타일 중 택1,홈,언더웨어,여성언더웨어,브라팬티세트,몰드/볼륨업세트,,,,,,라보라,(주)씨앤비인터내셔날,중국,"8,450",,"8,030",,2328
1134112397,[올리브데올리브]스티치로 귀엽게 포인트를 준 미니가디건(OK5AZ006),홈,롯데백화점,영캐주얼,가디건/볼레로,미니/볼레로가디건,,,,,,올리브데올리브,에이원,한국,"39,000","33,900","32,200",,15
12500021,[LG TV][60] LG UHD TV 151cm,홈,TV쇼핑,가전,,,,,,,,LG TV,LG전자,한국,"2,249,000","1,899,000","1,804,050",,76
1067095018,[에이스침대]원매트리스 CA (CLUB ACE)/DS(싱글사이즈),홈,거실/침실가구,매트리스,스프링 매트리스,싱글(S)/슈퍼싱글(SS),,,,,,에이스침대,㈜에이스침대,한국,"371,000","341,320","324,250",,116
1041578068,[대림축산]횡성한우 1등급 으뜸 6호세트 (2.0Kg/냉장),홈,롯데백화점,식품,축산물/축산 가공식품,육류 선물세트,정육세트,냉장,,,,대림축산,대림비앤씨,한국,"185,000",,"175,750",96,17
1122868000,"[코오롱스포츠](JKJDW15310BLK,REX) 여성 중기장 솔리드 중량 다운자켓(아이벡스)",홈,롯데백화점,아웃도어/골프/레저,여성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,코오롱스포츠,코오롱인더스트리FNC,중국,"530,000","526,820","500,480",,3
1131434548,[헤지스키즈]안사시 덕다운(HLW12JN60M-CP),홈,U아동관,롯데백화점 아동의류/잡화,아동의류/여아/3~9세,점퍼/패딩조끼,다운점퍼,,,,,헤지스키즈,파스텔세상,미얀마,"238,800","237,610","225,730",,1
1131221513,"[앤드지]2015 F/W MA-1 덕다운 점퍼 2종택1[BLV4JP1002 BK,GR]",홈,롯데백화점,남성캐주얼,점퍼,패딩/다운점퍼,,,,,,앤드지,신성통상,미얀마,"100,000","85,000","80,750",,2
1129921230,[게스_VIP]●남성[50세일]  롱기장 패딩 항공 점퍼(MF4W4883),홈,,,,,,,,,,게스_VIP,주)제이피트레이딩,베트남,"89,100",,"84,640",,6
1124558923,[블랙야크(BLACKYAK)]14년 F/W신상품 다운 30프로할인 남여공용  덕다운자켓 N알렉산더자켓,홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,블랙야크(BLACKYAK),(주)케이에치인터내셔날,베트남,"120,000",,"114,000",,12
1103145861,[금강제화(남성화)]*레노마 남성 드레스 MEX1522FG57,홈,패션슈즈,남성화,디자이너슈즈몰,정장화,정장화(5만원미만),,,,,금강제화(남성화),금강제화,대한민국,"59,000","53,100","50,440",,49
12503748,"[(주)여행박사][캄보디아][2/1,2,3, 2/11-2/24(매일)출발]캄보디아+씨엠립+앙코르왓 5일(성인/아동)",홈,TV쇼핑,여행/서비스,,,,,,,,(주)여행박사,여행박사/롯데JTB,한국,"499,000","498,000","473,100",,2
1113740595,[노스페이스]노스페이스 남성 맥머도 15 다운 파카 NVJ1DG55BLK (최초판매가 : 570000원),홈,등산/캠핑/자동차,등산복/등산화/배낭,남성등산의류,자켓/점퍼,,,,,,노스페이스,㈜영원아웃도어,중국,"420,000","417,480","380,740",,5
1110881502,판매불가 상품,,,,,,,,,,,,,,,,,,
1131012891,[힐링큐]2016년형 힐링큐 뉴힐링7S 목어깨안마기/KW-3711S,홈,건강/실버용품,안마의자/안마기/렌탈,실버클리닉365,안마기/마사지기,어깨/목안마기,,,,,힐링큐,"GUANGZHOU HUMMATE ELECTRONICS TECHNOLOGY CO.,LTD",중국,"65,000",,"61,750",,4
1125759936,[맥끌라니]헤더 크로스백,홈,패션잡화,핸드백/가방,크로스백,크로스백,,,,,,맥끌라니,주식회사 포릭,대한민국,"45,800","36,640","34,810",,11
1097769475,[밀레(MILLET)]밀레 남성 쥬피터 헤비 구스다운 MXJWD008,홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,밀레(MILLET),(주)밀레,베트남,"170,000","139,400","132,430",,98
1082148329,[키스젤네일] 젤폴리쉬/클렌저外 인기 20종택1,홈,미용/헤어/바디,미용재료 전문샵,네일,네일,,,,,,,,,,"59,000",,,2532
1037572098,[굿헬스]프리미엄 스피루리나 210정 2병 / 하와이산 스피룰리나,홈,건강/다이어트식품,뷰티/유산균/클로렐라,클로렐라/스피루리나,스피루리나,,,,,,굿헬스,goodhealth products ltd,뉴질랜드,"103,000","94,760","90,020",98,252
3784716,[모아시스템즈]시스템수납장 대형 2개,홈,생활용품/홈데코/리빙,수납/정리,친환경전문관,서랍/수납장,서랍장,,,,,모아시스템즈,(주)나인앤나인,한국,"33,900","32,200","30,590",,386
1098696416,[씨(SI)][택가:79000] 데님 믹스 핀턱 밴딩 팬츠 (SHPBX2218),홈,여성의류,SI,팬츠/스커트,,,,,,,씨(SI),㈜신원,한국,"13,000",,"12,350",,48
1122892362,판매불가 상품,,,,,,,,,,,,,,,,,,
1121639991,[지지피엑스(GGPX)]퀼팅 디테일 하이넥 패딩점퍼(GFDBDU990F),홈,롯데백화점,여성캐주얼,점퍼,패딩/다운점퍼,,,,,,지지피엑스(GGPX),㈜연승어페럴,베트남,"70,000",,"66,500",,5
1105912195,[마루빌츠]케머플라지 크림 (+컨실러브러쉬 증정),홈,수입화장품/향수,메이크업,베이스메이크업,컨실러,,,,,,마루빌츠,마루빌츠보떼사,독일,"13,900","11,400","10,830",,1024
1004905229,[캠브리지][캠브리지] 뉴델리 TSA 확장형 여행가방 20형(2031),홈,패션잡화,서류/캐쥬얼가방,여행용가방,캐리어(10만원미만),,,,,,캠브리지,캠브리지,중국,"64,000",,"60,800",,501
12502634,[마레몬떼]마레몬떼 JEWEL 컬렉션 11종,홈,TV쇼핑,언더웨어,,,,,,,,마레몬떼,(주)다소곳,중국,"169,000","168,000","159,600",,54
1132343301,[로즈버드바이비비안(ROSEBUDBYVIVIEN)]패션 노라인 헴팬티스타일 택1(PT3536P~PT3540S),홈,언더웨어,여성언더웨어,팬티,노라인/헴팬티,,,,,,로즈버드바이비비안(ROSEBUDBYVIVIEN),㈜남영비비안,중국OEM,"4,400","4,180","3,970",,32
1124610472,"[마레몬떼][마레몬떼] 바스트업/쉐이프업 바디쉐이퍼 택1(스킨,블랙)",홈,언더웨어,보정속옷/기능성웨어,보정웨어,보정웨어 상의,,,,,,마레몬떼,뉴베이(주),중국OEM,"6,000",,"5,700",,202
1122852423,[코오롱스포츠](JWJDW15007BLK) 남성 배색 전문형 W/S 헤비 DOWN 자켓(네오벤텀),홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,코오롱스포츠,코오롱인더스트리FNC,중국,"384,000","362,610","344,480",,9
1132945558,[에고이스트]라쿤 트리밍 롱 코트 (EF4WC262),홈,롯데백화점,여성캐주얼,코트,롱코트,,,,,,에고이스트,EGOIST,한국,"421,120","376,740","357,900",,2
1132105671,[코오롱스포츠]남성 중량 FUR 보머다운자켓(JWJDW15214BLK),홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,코오롱스포츠,코오롱인더스트리(주)FNC부문,베트남,"306,000","289,250","274,790",,5
1122672220,"[엠폴햄]남녀 니트,셔츠  EPU41211 외 9종",홈,롯데백화점,진/유니섹스,니트/스웨터,기본니트,라운드/U넥,,,,,엠폴햄,주)에이션패션,한국,"18,000","16,200","15,390",,5
1113991214,[엠씨]코트/패딩 23종택1,홈,롯데백화점,여성정장/모피,베스트/가디건,패딩/다운베스트,,,,,,,,,"59,000","50,150",,,23
12502639,[삼성 TV][65] 삼성 스마트 Full HD LED TV 163cm,홈,TV쇼핑,가전,,,,,,,,삼성 TV,삼성전자,멕시코,"2,299,000","1,999,000","1,899,050",,87
1109143976,[블랙야크(BLACKYAK)]★이월상품14년★ 가을/겨울남성용 등산기능성 기본형팬츠 메노스팬츠-1,홈,롯데백화점,아웃도어/골프/레저,남성등산복,팬츠,긴바지,,,,,블랙야크(BLACKYAK),F.C대승,베트남,"70,400",,"66,880",,13
1130541829,[헤지스(HAZZYS)]데일리룩 ★ 인기 BEST티셔츠 30종택1,홈,남성의류,티셔츠/캐주얼셔츠,전체보기,전체보기,,,,,,,,,"59,000","51,920",,,354
1131166628,[뉴발란스]뉴발란스(NEW BALANCE) WW880GB2 SKY BLUE (unisex) W880GB2,홈,스포츠패션/슈즈,스포츠슈즈,여성슈즈,런닝/워킹화,,,,,,뉴발란스,NEW BALANCE,베트남,"63,000",,"59,850",,3
1103838047,[브리즈]이동접이식 808 빨래건조대 (대형2단),홈,생활용품/홈데코/리빙,세제/세탁/건조용품,친환경전문관,세탁용품/건조대,빨래건조대,,,,,브리즈,씨에스지,중국,"78,800","66,900","63,550",,99
1031399235,[캐논(CANON)]캐논 이코노믹 잉크 E569,홈,컴퓨터/노트북/게임,복합기/프린터/스캐너,브랜드별 상품보기,캐논,,,,,,캐논(CANON),캐논,베트남,"110,000","101,200","96,140",,154
1119648918,[랜드마스터]금강제화 랜드마스터 여성용 퍼부츠/방한부츠/부티,홈,패션슈즈,여성화,디자이너슈즈몰,부츠,털부츠,,,,,랜드마스터,비에스알앤디,한국,"49,800",,"47,310",,10
1129464761,[앤듀(ANDEW)]남여공용 AF-30 항공점퍼 (O154JP030P),홈,롯데백화점,영캐주얼,점퍼,야상/사파리점퍼,,,,,,앤듀(ANDEW),MK트렌드,베트남,"59,000","50,150","47,640",,7
1090413602,[리센트]샌시 시즌2 헤르본 화장대,홈,거실/침실가구,화장대/서랍장/협탁/스툴,스툴,스툴,,,,,,리센트,리센트,국산,"199,000","189,050","179,600",,46
1124582483,[닥스/엘르] BEST 머플러 7종 택1,홈,롯데백화점,패션슈즈/악세서리,스카프/머플러,머플러,,,,,,,,,,"15,000",,,226
1055320031,[오쿠](사은품:내솥+식품건조기+도자기12P) NEW 웰빙 가마솥중탕기 OC-2200PR/OC-2200PB 방송전용모델/추가내솥1개 본품수령후 1주일내 배송/인기모델!!,홈,생활/계절/주방가전,홍삼액제조기/중탕기,홍삼액제조기,홍삼액제조기,,,,,,오쿠,(주)오쿠,한국,"358,000","298,920","283,970",,47
1130962470,"[머렐(레저)]2015 애넥스 벤틸레이터 고어텍스 남성트레킹화(5115-31412,31413)",홈,롯데백화점,아웃도어/골프/레저,등산화,트래킹화,남성용,,,,,머렐(레저),울버린월드와이드,중국,"79,000",,"75,050",,2
1127692387,[VOV_의류]라마울코트(71154 16403),홈,롯데백화점,여성캐주얼,코트,롱코트,,,,,,VOV_의류,이원에스엠,중국,"328,000","277,410","263,540",,2
12489652,[퍼실]NEW [드럼형] 2015 뉴퍼실 라벤더 코튼프레쉬,홈,,,,,,,,,,퍼실,에버코스,한국,"89,400","88,400","83,980",,790
1125759595,[베네피트]차차 차머스,홈,롯데백화점,명품화장품,메이크업,립틴트,,,,,,베네피트,베네피트 코스메틱스,미국,"45,000",,"42,750",,43
1134345918,[온앤온]심플 오버라인 투버튼 롱코트(NW5WH7610A),홈,롯데백화점,여성캐주얼,코트,하프코트,,,,,,온앤온,태산,중국,"179,000","152,900","145,250",,5
1101420733,[더예한복]QT253-서연달이,홈,U아동관,유아동의류/잡화,시즌/테마/한복,보리보리 전문관,유아동관☞키즈멤버쉽,한복/소품,더예한복,,,더예한복,단동,중국OEM,"32,900","31,250","29,690",,18
1103173090,정관장 홍삼원 외 9종 택 1,홈,친환경SHOP,건강식품,녹용/홍삼/비타민,,,,,,,,,,,"50,800",,,508
1131710834,[베스띠벨리]캐주얼 정장 기모 레깅스 팬츠 (BJP2299),홈,롯데백화점,여성정장/모피,팬츠,면팬츠,,,,,,베스띠벨리,신원,베트남,"20,000","17,000","16,150",,24
1130487871,[지오다노(GIORDANO)]남성용 아크틱 다운 파카 075814,홈,롯데백화점,진/유니섹스,점퍼,패딩/다운점퍼,,,,,,지오다노(GIORDANO),지오다노,베트남,"105,000",,"99,750",,8
1096409896,[컨버스(CONVERSE)][컨버스] CONVERSE 올스타 로우/하이 남여 캔버스화(M9160/M9162/M9622/M9691/M9165/M9613),홈,패션슈즈,스니커즈/캐쥬얼화,디자이너슈즈몰,스니커즈,남성화,,,,,컨버스(CONVERSE),컨버스,중국,"30,000","27,000","25,650",,56
12491138,[페스포우][페스포우] 남성 트와이스 코트 (TWICE COAT),홈,TV쇼핑,남성의류,,,,,,,,페스포우,ODITZ,베트남,"98,000","97,000","92,150",,174
1130939119,[다이슨(DYSON)]★특별할인(사은품 제외 대상)★ 다이슨 스틱형 핸디겸용 진공청소기 DC62 V6 엔트리,홈,생활/계절/주방가전,청소기,진공청소기,다이슨 dyson,,,,,,다이슨(DYSON),다이슨,말레이시아,"498,000","485,110","460,850",,11
1078198649,[한일카페트]★북유럽 감성을 담은 카페트 & 러그 특집전,홈,침구/커튼/카페트,카페트/러그/대자리,러그,러그 (소),,,,,,,,,"29,900","28,400",,,1386
1132334930,[휠라키즈(FILA KIDS)]새학기 책가방 23종 택1,홈,U아동관,롯데백화점 아동의류/잡화,신발/가방/잡화,가방/책가방,남아,,,,,,,,"33,000","29,700",,,7
1132888995,[더한/미피] 소중한 나의 엉덩이를 위한 센스있는 방석! 8종택1,홈,침구/커튼/카페트,홈데코/방석/타올/소품,침실/거실용 홈데코,방석,,,,,,,,,,"4,900",,,860
1094363445,"[한스킨(화장품)]김태희도 사랑하는 베스트 B.B, 마스크팩,클렌징 外 최다 구성 할인!",홈,롯데백화점,명품화장품,메이크업,메이크업세트,,,,,,,,,,"4,900",,,95
1115124960,[CJ 제일제당]CJ 비비고 만두&떡갈비 스페셜(12종 택1),홈,가공식품,대용량식자재,냉동식품,냉동식품,,,,,,,,,"19,960","18,960",,,720
1109170367,[지멘스(가전)]독일 명품 전자동 지멘스 12인식기세척기 SN25E230EA [세척기세제1통 사은증정],홈,롯데백화점,생활/가전,가전/디카,세탁/건조/탈수기,세탁기,,,,,지멘스(가전),지멘스,독일,"1,050,000","1,036,350","984,530",,9
1130533845,"[삼성전자][삼성] 블랙패널로 더욱 선명하게, LED TV BEST",홈,TV/냉장고/세탁기/에어컨,Samsung Brand Shop,SMART/3D/일반 TV,LED TV,,,,,,,,,"658,210","585,810",,,28
1108728656,[시슬리_핸드백][sisley] 시슬리 메리로즈 SMB00019 토트&크로스백,홈,패션잡화,핸드백/가방,숄더백,숄더백,,,,,,시슬리_핸드백,시슬리,대한민국,"79,000",,"75,050",,12
1129853124,"[인터메죠(INTERMEZZO)]4종 15F/W  캐시미어 울 혼방 체스터 코트[66FC10138,88,95,98]",홈,롯데백화점,남성캐릭터정장,코트,울/캐시미어코트,,,,,,인터메죠(INTERMEZZO),FGF,베트남,"139,000","118,150","112,240",,5
1113763373,[동양매직]간편 터치 시리즈 2구 가스렌지 GRA806SR_메탈 실버(손잡이 돌리고 잡고 있을 필요 없는 원터치 점화! / 전면 배터리 교체로 편리하게),홈,생활/계절/주방가전,가스레인지,동양매직,2구 가스레인지,,,,,,동양매직,동양매직,한국,"159,000",,"151,050",,10
1111602074,[도서출판파란]꿀벌처럼 달콤한 아기 그림책 허니북 1탄 20권 세트 [유아보드북/촉감책],홈,U아동관,유아동도서/완구,유아/아동/초등도서,연령대별,만 0~3세,,,,,도서출판파란,파란출판사,한국,"39,600",,"37,620",,11
1085380279,[만다리나덕][만다리나덕]소지섭백팩&최지우백팩 外 22종 택1,홈,패션잡화,서류/캐쥬얼가방,캐쥬얼가방,보조가방/파우치/힙쌕,,,,,,,,,"138,600","124,740",,,136
1126188159,[NY COTTONCLUB]NY코튼클럽 남여 패션 정장 캐주얼양말 모음전 균일가,홈,언더웨어,양말/덧신/스타킹,양말/덧신,신사양말,,,,,,NY COTTONCLUB,주식회사 대성아이엔지,대한민국,980,,930,,47
1025783828,"[쿠쿠홈시스]10인용 IH전기압력밥솥 CRP-HNXT1020FB [ 내솥코팅:티탄(외),엑스월샤인(내) / 풀스텐+단순분리형커버,2중모션패킹 / 음성내비게이션(중국어/영어),절전모드 ]",홈,하이마트,주방/소형가전,전기압력밥솥/전기밥솥/일반압력솥,,,,,,,쿠쿠홈시스,쿠쿠홈시스(주),대한민국,"282,000","266,560","253,230",,151
1120450739,[패션지오][르오트] 헤링본 울브로킹 패팅코트,홈,여성의류,아우터/베스트/가죽/모피,코트,코트,,,,,,패션지오,패션지오,베트남,"17,800",,"16,910",,38
1128970289,[케이투(K2)][K2] 고어텍스 다운 자켓 마조람 URBAN (KMW15727)(3338)(패딩슈즈증정),홈,롯데백화점,아웃도어/골프/레저,남성등산복,다운/패딩재킷/점퍼,덕다운/패딩,,,,,케이투(K2),K2KOREA,베트남,"429,000","426,430","405,110",,11
1110031812,[블루독](NY)웜라이트웰론점퍼(25B19-113-51),홈,U아동관,롯데백화점 아동의류/잡화,아동의류/여아/3~9세,점퍼/패딩조끼,패딩/퀼팅점퍼,,,,,블루독,(주)서양네트웍스,베트남,"82,600","70,210","66,700",,25
1116730907,[모데나]모데나 클라우드-X 패딩,홈,트렌드패션,TV쇼핑상품,오가게 전문관,TV홈쇼핑상품,전체보기,,,,,모데나,(주)다우엔터프라이즈,중국,"19,000",,"18,050",,28
1120804003,[디커스텀][디커스텀]D51CDP018_데이비드 20 융기모 데님 팬츠  남자바지 / 청바지 / 기모바지 / 데님 / 남자팬츠 / 기모팬츠,홈,캐주얼의류,청바지/진,스트레이트진,스트레이트진,,,,,,디커스텀,디커스텀,중국,"21,500",,"20,420",,28
1125111544,[꿈비]리퍼브(추사랑매트)[꿈비 올바른매트] 드로잉 D300-큰별 300x140x4cm-폴더형 놀이방매트,홈,U아동관,발육용품/가구/매트,놀이방매트/안전용품,대형/초대형 놀이방매트,전체보기,,,,,꿈비,꿈비,대한민국,"149,000",,"135,890",,11
1132073490,[지오송지오]슬링키저지6종,홈,트렌드패션,TV쇼핑상품,오가게 전문관,TV홈쇼핑상품,전체보기,,,,,지오송지오,에스앤제이코,중국,"29,900",,"28,400",,0
1103815161,[신앙촌]명절선물세트 12종 택1,홈,롯데백화점,식품,김치/젓갈/반찬류/식용유,간장,국간장,,,,,,,,"5,000","4,750",,,102
12469431,[틸만(THIELMANN)]독일 틸만 3구 확장형 전기렌지 (GKST-60D1),홈,TV쇼핑,가전,,,,,,,,틸만(THIELMANN),TermaCook,독일,"1,049,000","998,000","948,100",,202
1127211980,[JJ지고트]울 저지 드레이프성 세련된 원피스(GGZFK400761),홈,롯데백화점,여성캐주얼,원피스,모직/트위드원피스,,,,,,JJ지고트,㈜바바패션,중국,"59,000",,"56,050",,4
1132140608,[서귀포 하루방] 옥돔 선물세트,홈,신선식품,수산물,생선,갈치/옥돔,,,,,,,,,,"57,900",,,17
1130554024,[톰보이][톰보이]예쁘다는 말로는 표현못할 완벽 ITEM 20종택1,홈,롯데백화점,여성캐주얼,티셔츠,롱티셔츠,,,,,,,,,"35,400","31,860",,,13
1108709088,[차홍헤어시스템][차홍] 차홍 헤어시스템 올 힛 스타일러(뽕고데기),홈,미용/헤어/바디,미용재료 전문샵,미용기기,매직/고데기,,,,,,차홍헤어시스템,"Dongguan Bidisco Electric CO.,LTD",중국,"59,000",,"56,050",,13
